id,name,slug,url
633c40094af166d5cc97e38f,Commune de Gassin,commune-de-gassin,http://www.data.gouv.fr/fr/organizations/commune-de-gassin/
633c3540a8b06f2c4fba3b48,BEEV,beev,http://www.data.gouv.fr/fr/organizations/beev/
633c1a6ee8174f0d8577fe16,smictom d'amboise,smictom-damboise,http://www.data.gouv.fr/fr/organizations/smictom-damboise/
633c0767ac7cf8905f7d97f3,Communauté de Communes des Pays d'Oise et d'Halatte,communaute-de-communes-des-pays-doise-et-dhalatte,http://www.data.gouv.fr/fr/organizations/communaute-de-communes-des-pays-doise-et-dhalatte/
633c0542f8121e032931c164,Communauté de communes OSARTIS-MARQUION,communaute-de-communes-osartis-marquion,http://www.data.gouv.fr/fr/organizations/communaute-de-communes-osartis-marquion/
633bd6691efc98e3ea41cbf9,MAGEN-BIOS 91 MAISSE -Wedding Floral,magen-bios-91-maisse-wedding-floral,http://www.data.gouv.fr/fr/organizations/magen-bios-91-maisse-wedding-floral/
633acddd7d78a0a7689aba54,SICECO Territoire d'énergie Côte-d'Or,siceco-territoire-denergie-cote-dor,http://www.data.gouv.fr/fr/organizations/siceco-territoire-denergie-cote-dor/
633aac07c1dafab631927757,COSINUS ELEC VENDEE,cosinus-elec-vendee,http://www.data.gouv.fr/fr/organizations/cosinus-elec-vendee/
633a994f967a2a0a9df9e4db,Commune de COMBRAND,commune-de-combrand,http://www.data.gouv.fr/fr/organizations/commune-de-combrand/
633869d40db04553f6518969,My Pharmacie,my-pharmacie,http://www.data.gouv.fr/fr/organizations/my-pharmacie/
633806b30146206f01f4432b,BILBOT,bilbot,http://www.data.gouv.fr/fr/organizations/bilbot/
6336be4a8704384bd173c17c,Communauté de Communes de l'Ouest Vosgien,communaute-de-communes-de-louest-vosgien,http://www.data.gouv.fr/fr/organizations/communaute-de-communes-de-louest-vosgien/
6336b5fcb8427a897f703f2f,Commune de La Jarrie,commune-de-la-jarrie,http://www.data.gouv.fr/fr/organizations/commune-de-la-jarrie/
